id,uuid,URL,Title,PRICE,CODE NUMBER,LOCATION,PROPERTY TYPE,TYPE,Description,Area of Land,Construction Area,Rooms,Full Bathrooms,Half Bathrooms,Parking Lot,Image URLs,Created Date,Uploaded Date
62,1f133cfc-0234-488e-b81c-5aad9d25a84b,https://remax-central.com.sv/en/properties/two-story-house-for-rent-in-residencial-santa-teresa-santa-tecla/a,"TWO STORY HOUSE FOR RENT IN  RESIDENCIAL SANTA TERESA, SANTA TECLA",1250,A01-003984,Ciudad Merliot,Residential,Rent,"Beautiful newly remodeled two-level house for rent located in the private Santa Teresa Residential in Santa Tecla.
 
On the first floor there is a garage for two vehicles, living room, dining room, kitchen with brand new cabinets, social bathroom, terrace, small garden and full service area.
 
On the second level, there is a small family room and three bedrooms: two junior bedrooms with a shared bathroom and the master bedroom with its own bathroom.
 
 Its strategic location near the main shopping centers, schools, hospitals, medical clinics, banks and supermarkets, as well as on the route to various tourist destinations, enhances its appeal as a home that combines comfort and accessibility.FacebookTwitterEnviarPrintWhatsapp",138.82,165,3,2,1,2,"['https://remax-central.com.sv/storage/properties/an95NtCQOH4bcYhpukSG-large.png', 'https://remax-central.com.sv/storage/properties/qDlllbZZ8YqDKjBrB9fm-large.png', 'https://remax-central.com.sv/storage/properties/OsEWHilhBnJ3LSWU3Ol2-large.png', 'https://remax-central.com.sv/storage/properties/HDWsIuM0Ebk3IyoKhl6D-large.png', 'https://remax-central.com.sv/storage/properties/KfcmqDZ0MtPiKIzhzymR-large.png', 'https://remax-central.com.sv/storage/properties/pDyHIcLcPJIQJSW6v3Ru-large.png', 'https://remax-central.com.sv/storage/properties/LD5VdAZTHfARQ3Y76e4D-large.png', 'https://remax-central.com.sv/storage/properties/CFkSWlCLOVNhLFH6gI51-large.png', 'https://remax-central.com.sv/storage/properties/iKi6mFKwMHgH22Hiky8S-large.png', 'https://remax-central.com.sv/storage/properties/4qOqJaJA6Xx1gSbViZj7-large.png', 'https://remax-central.com.sv/storage/properties/iUtGVCyow1fbyvVzVj6d-large.png', 'https://remax-central.com.sv/storage/properties/aBkh6DhOoUn5CyDgchKl-large.png']",2024-10-26 17:28:25,2024-10-26 17:28:25
63,9e15d29b-3eda-4a30-a0b4-275666a1bd44,https://remax-central.com.sv/en/properties/house-for-sale-in-residencial-villa-cadiz-santa-ana,HOUSE FOR SALE IN RESIDENCIAL VILLA CADIZ SANTA ANA,69000,V01-004065,Santa Ana,Residential,Sale,"Cozy house for sale in private residential Villa Cádiz in Ciudad Real, Santa Ana.
The house has a garage for two vehicles, living room - dining room, kitchen, a bathroom, 2 bedrooms and a garden. 
The residential area has a clubhouse, a sports center with soccer and basketball fields, ecological trails, a children's play area, a park and a swimming pool, all supervised by private security and electronically controlled entry.
Located near clinics, hospitals, educational institutions, supermarkets and en route to multiple tourist destinations.FacebookTwitterEnviarPrintWhatsapp",143.08,80,2,,,2,"['https://remax-central.com.sv/storage/properties/uf0b2Mj32uexyGkRNj7N-large.png', 'https://remax-central.com.sv/storage/properties/vPYUKQhNg9mU09VURjfY-large.png', 'https://remax-central.com.sv/storage/properties/GqlJCyCNPtod0urWMsEB-large.png', 'https://remax-central.com.sv/storage/properties/rfDphyUhnOTkRSlOfivB-large.png', 'https://remax-central.com.sv/storage/properties/irNwSKSEpKBdZnQKN63R-large.png', 'https://remax-central.com.sv/storage/properties/1F1fwKhVFDepDV9XwExf-large.png', 'https://remax-central.com.sv/storage/properties/yWRN9wzRRzHXcTZLeUM4-large.png']",2024-10-26 17:28:28,2024-10-26 17:28:28
64,ae42f280-4f11-44cd-af17-09876416e6a9,https://remax-central.com.sv/en/properties/building-with-7-premises-for-sale-in-aguilares-san-salvador,"BUILDING WITH 7 PREMISES FOR SALE IN AGUILARES, SAN SALVADOR",295000,V07-004006,Aguilares,Commercial,Sale,"Investment opportunity in a High Traffic Commercial area in Aguilares
3-story building for sale, strategically located in one of the areas
busiest commercial areas in Aguilares. This property offers an excellent opportunity to
investment with 3 commercial premises on the first level, three more on the second level and a large premises on the third level, ideal for offices, general commerce or a large exclusive business.
Featured Features:
• Location: Located in an area with high pedestrian and vehicular traffic,
guaranteeing maximum visibility and constant flow of clients.
• Versatility: Three commercial premises on the first two floors, perfect for
shops, restaurants or services. The third floor offers a large and adaptable space
for office, studio or an exclusive business.
• Modern Design: Building with high quality finishes, contemporary design and
well-lit spaces. Each location has its own bathroom and the central one on the ground floor is
equipped with a high security vault.
• Accessibility: Easy access to public transportation and nearby parking, facilitating
the arrival of clients and employees.
• Growth Potential: Ideal for entrepreneurs and businessmen looking to expand their business.
your business in a strategic location.
• Located half a block from the northern trunk road. Behind the Red Cross and to the
Return of the municipal market of Aguilares.
Do not miss the opportunity to acquire this unique property that combines location, design and
growth potential. Contact us today for more information and schedule an
visit!FacebookTwitterEnviarPrintWhatsapp",140.8,200,7,,,,"['https://remax-central.com.sv/storage/properties/CvWoE1TsSOAlfUa4aIFn-large.png', 'https://remax-central.com.sv/storage/properties/jMBaNePbWJelywWnaQ5n-large.png', 'https://remax-central.com.sv/storage/properties/TbNMH7h13bWGsjG56VYh-large.png', 'https://remax-central.com.sv/storage/properties/eQMPN1n873mv9gpWULzc-large.png', 'https://remax-central.com.sv/storage/properties/9LK3xsVlctQ0ogQXoU6R-large.png', 'https://remax-central.com.sv/storage/properties/4CIj6DgzPlxPdp21wX5o-large.png', 'https://remax-central.com.sv/storage/properties/FMIUkhIJNiwQsTK4cWYu-large.png', 'https://remax-central.com.sv/storage/properties/S0RWQKLauaJtA51fEtp4-large.png']",2024-10-26 17:28:31,2024-10-26 17:28:31
65,f90c3c91-8b4b-4716-9a8a-661a447d160a,https://remax-central.com.sv/en/properties/for-rent-furnished-apartment-in-the-flats-1/a,FOR RENT FURNISHED APARTMENT IN THE FLATS,1150,A01-004082,Avenida Olimpica,Residential,Rent,"For rent, nice furnished apartment on level 7 of The Flats condominium, located at Av Olimpica and 65 AV Sur, Colonia Escalón.
Ideal for a couple or for a single person.
It has a room with air conditioning and closet, bathroom, living room, dining room, open kitchen and a pleasant terrace with spectacular views. It is furnished and includes appliances with a kitchen, smoke extractor, refrigerator, microwave and television, as well as a laundry area with a washer, dryer and sink.
It also has a covered parking with controlled access.
The condominium offers: lobby with reception, 2 elevators, gym, 3 different recreational rooms, games room, green areas, coworking area, meeting room, parking for visitors and 24 hour security.
The price includes the condominium maintenance and security fee.FacebookTwitterEnviarPrintWhatsapp",96.59,67.51,1,,,1,"['https://remax-central.com.sv/storage/properties/2dZ2y5REYLTzUuuXP3RN-large.png', 'https://remax-central.com.sv/storage/properties/OaCmXh9L9vKhc7FURPJC-large.png', 'https://remax-central.com.sv/storage/properties/LJOdgvo51BMgxxl7uZ1C-large.png', 'https://remax-central.com.sv/storage/properties/A0YoiErdkUGR2FoIkNtt-large.png', 'https://remax-central.com.sv/storage/properties/LkYgSnu0MbSRicdwCuC0-large.png', 'https://remax-central.com.sv/storage/properties/9SmjEsUwXBSoCpsePrB9-large.png']",2024-10-26 17:28:34,2024-10-26 17:28:34
66,de67ecbb-c6f7-4555-be74-6962a7674a84,https://remax-central.com.sv/en/properties/subdivision-mirador-del-mar-san-diego-la-libertad-el-salvador-9,"Subdivision Mirador Del Mar, San Diego, La Libertad, El Salvador",50000 / m2,V15-004036,San Diego,Terrain,Sale,"Located in the picturesque hill in San Diego, La Libertad, El Salvador, this new Subdivision project offers a unique opportunity to own a piece of land with stunning ocean views and convenient access. Situated just a few meters away from the main road, the majority of the available lots boast spectacular ocean vistas, making it an ideal investment for those seeking a peaceful and secure retreat surrounded by nature.

One of the key advantages of this development is its tranquil and exclusive setting, providing residents with a serene environment to build their dream home. With feasibility for electricity and potable water already in place, residents can enjoy modern comforts while being immersed in the beauty of their surroundings. It's worth noting that each new buyer will be responsible for installing their own septic tank for wastewater management.

The lots within this project typically feature a rectangular shape, starting at 20 meters by 10 meters, totaling 200 square meters in area. For those looking for larger plots, there are options available to suit various preferences and needs.

Among the amenities offered within the project is a Clubhouse currently under construction, boasting panoramic ocean views and a refreshing swimming pool within the development. Additionally, there is another Clubhouse located on the beachfront of San Diego, complete with a pool and direct access to the sandy shores.

Conveniently situated approximately 30 minutes from the airport, this project is also just a short drive away from the beautiful beaches of San Diego and iconic surf spots such as Punta Roca, El Tunco, Sunzal, Atami, and El Zonte. With easy access to Sunset Park and Surf City 1, residents will have a myriad of recreational activities and leisure options at their fingertips.

Don't miss this opportunity to own a piece of paradise in San Diego, La Libertad, where luxury living meets natural beauty.FacebookTwitterEnviarPrintWhatsapp",286,200,,,,,"['https://remax-central.com.sv/storage/properties/zitFbqxRJyXWGaz2skXA-large.png', 'https://remax-central.com.sv/storage/properties/MniJKy8UOcGvgYBcYf2W-large.png', 'https://remax-central.com.sv/storage/properties/ikRpBCxk76uqmQYFPFHD-large.png', 'https://remax-central.com.sv/storage/properties/me17X40GQixqJDzybOdD-large.png', 'https://remax-central.com.sv/storage/properties/2QaOacVCiql1JLJyO0Zh-large.png', 'https://remax-central.com.sv/storage/properties/ysMjpC5CS9vn62V2nYBL-large.png', 'https://remax-central.com.sv/storage/properties/Qx9w7cxjuUP8jqUwiV3q-large.png', 'https://remax-central.com.sv/storage/properties/Hk7Feh22ViJd0ICumAAI-large.png', 'https://remax-central.com.sv/storage/properties/O3F2pGMlU6ewoTW8zYty-large.png', 'https://remax-central.com.sv/storage/properties/odEVnyvhMmgpbtElLUnV-large.png']",2024-10-26 17:28:35,2024-10-26 17:28:35
67,88715a22-facb-456d-89fc-7bae8e7f8d3a,https://remax-central.com.sv/en/properties/house-in-sale-barrio-santa-cruz---santa-ana,"HOUSE IN SALE ""BARRIO SANTA CRUZ - SANTA ANA""",190000,V01-003833,Santa Ana,Residential,Sale,"Property located in the extension of José Mariano Méndez street. It is a property of 2 levels. It has a large galley, a 2 level house, living room, dining room, kitchen, 3 bedrooms, 2 bathrooms, balcony and garage. Property for residential use with opportunity for workshop. Residential area.FacebookTwitterEnviarPrintWhatsapp",619.86,576.4,3,,,2,"['https://remax-central.com.sv/storage/properties/WxNejAXXDYfN27ZlYrnC-large.jpeg', 'https://remax-central.com.sv/storage/properties/08Wiaad1724EQ6AfcxRF-large.jpeg', 'https://remax-central.com.sv/storage/properties/RrCHdS6ZqkIMgggb7l6p-large.png', 'https://remax-central.com.sv/storage/properties/rjDbHxiKaQo9hShSfz8d-large.png', 'https://remax-central.com.sv/storage/properties/K2d5LCBRJXZJlUGvozKv-large.png', 'https://remax-central.com.sv/storage/properties/jgvIotwQkvk5keIV547j-large.png', 'https://remax-central.com.sv/storage/properties/eSLAgGh9czYw0LQWXHa9-large.jpeg', 'https://remax-central.com.sv/storage/properties/xyAA9wuXBkFzGnKpXGy2-large.jpeg', 'https://remax-central.com.sv/storage/properties/V1Wtf5DlRO6z4QMpA4ic-large.jpeg']",2024-10-26 17:28:38,2024-10-26 17:28:38
68,7657b5e8-1bc7-48b1-b500-0bf418bcaac4,https://remax-central.com.sv/en/properties/suburban-parcel-lourdes-colon,"SUBURBAN PARCEL LOURDES, COLON.",900000,V15-003927,San Juan Opico,Terrain,Sale,"GREAT PROPERTY FOR SALE IN THE INDUSTRIAL DEVELOPMENT AREA OF VALLE NUEVO IN SAN JUAN OPICO, LA LIBERTAD, EL SALVADOR.PLOT OF LAND PROPER TO DEVELOP STORAGE, DISTRIBUITION CENTER OR  INDUSTRIAL WAREHOUSE PROYECTS FOR MAQUILAS. THE PROPERTY IS A RECTANGLE WITH 2 ACCESES TO THE MAIN ROAD FROM SAN SALVADOR TO SANTA ANA.
SHALL WE TALK?FacebookTwitterEnviarPrintWhatsapp",32423.4,,,,,,"['https://remax-central.com.sv/storage/properties/attcW4qte4xpQ93kB2Ob-large.png', 'https://remax-central.com.sv/storage/properties/zR5mkIz7j8dyU1GQlhdE-large.png', 'https://remax-central.com.sv/storage/properties/Tqq5VWRSp9DMbxw8GiXY-large.png', 'https://remax-central.com.sv/storage/properties/sYcMu60PjPYQOu21GEG9-large.png', 'https://remax-central.com.sv/storage/properties/xZEmLWClmlWYjhWVGT4R-large.png']",2024-10-26 17:28:45,2024-10-26 17:28:45
69,a43e57eb-c95c-46fc-8aac-86c64839147d,https://remax-central.com.sv/en/properties/flat-plot-of-land-with-house-and-well-in-suburban-area-of-san-juan-opico-la-libertad,"FLAT PLOT OF LAND WITH HOUSE AND WELL IN SUBURBAN AREA OF SAN JUAN OPICO, LA LIBERTAD.",150000,V15-003926,San Juan Opico,Terrain,Sale,"FLAT PLOT OF LAND FOR SALE WITH VEHICLE ACCESS IN DISTRICT  LAS DELICIAS, VILLAGE Of  VALLE NUEVO IN SAN JUAN OPICO, LA LIBERTAD.LOCATED ONE AND A HALF KM. FROM DE MAIN ROAD THAT DIRECTS FROM SAN SALVADOR TO SANTA ANA, WE PLACE  THIS SUBURBAN PROPERTY AT YOUR DISPOSITION. IT HAS THE BASIC SERVICES: ELECTRICITY, DRINKABLE MUNICIPAL WATER,ITS OWN WELL WITH WATER ENOUGH, IT HAS A HOUSE BRICK MADE AND  ELECTRICITY. IDEAL TO LIVE IN THE PEACEFUL AND SECURE ZONE WICH IS SORROUNDED BY BIG ENTERPRISES AND INDUSTRIAL PARKS. THE POTENTIAL OF THE PROPERTY IS TO BUILD MORE HOUSES,  AS WELL TO FARM THE LAND OR CATTLE. IDEAL FOR A FARM QUIET LIFE CLOSE TO THE IMPORTANT CITIES OF LOURDES AND SAN JUAN OPICO. ALL MAIN CITY NEEDS ARE CLOSE AND THE PACIFIC VALLE NUEVO AWAITS FOR YOU.
SHALL WE TALK?FacebookTwitterEnviarPrintWhatsapp",2235,80,,,,,"['https://remax-central.com.sv/storage/properties/VVkWOhh7YOuXpbwsuRb2-large.png', 'https://remax-central.com.sv/storage/properties/IN58ECxyhPHl1qGkDchd-large.png', 'https://remax-central.com.sv/storage/properties/A5VX1noq9HN37Akm7EgQ-large.png', 'https://remax-central.com.sv/storage/properties/A9oHuSbDNp6yRJXfUNMU-large.png', 'https://remax-central.com.sv/storage/properties/Yd3VkErxOlPQ2sJmdkLV-large.png', 'https://remax-central.com.sv/storage/properties/7WNzf761DiPGClhLCYqq-large.png']",2024-10-26 17:28:54,2024-10-26 17:28:54
70,66faf0c7-0ff9-46d5-bafd-7e93fc4ea2e0,https://remax-central.com.sv/en/properties/house-for-sale-in-quintas-de-montecristo-santa-ana,House for sale in Quintas de Montecristo Santa Ana,279000,V01-004048,Santa Ana,Residential,Sale,"House for Sale in Residencial Quintas de Montecristo, in Santa Ana.
The house is located in a private residential area a few meters from the street that leads from Santa Ana to San Salvador, very close to Priecesmar. The residential area is located in a quiet environment with vegetation.

It has the following characteristics:
First Level: Lobby, large living room, open concept kitchen and dining room, bedroom with bathroom, terrace, garden and social bathroom.
Second Level:
Family room, 2 large bedrooms, shared bathroom.
The house is spacious, well maintained and little used.FacebookTwitterEnviarPrintWhatsapp",469.27,272.58,3,,,2,"['https://remax-central.com.sv/storage/properties/89zx2EWFEeCZAPci6nav-large.png', 'https://remax-central.com.sv/storage/properties/UgFKahHLEskNYaOpyayY-large.png', 'https://remax-central.com.sv/storage/properties/WRTSe5aABg1ovuYkWUwo-large.png', 'https://remax-central.com.sv/storage/properties/yJYt6zUKN4taQsaCmTEB-large.png', 'https://remax-central.com.sv/storage/properties/cyFLQ5yW0jh0HcAYuIrB-large.png', 'https://remax-central.com.sv/storage/properties/EAYzRsKxrVRcmoXJTHgx-large.png', 'https://remax-central.com.sv/storage/properties/DXwY1XR3Q0JcFHtH58pg-large.png', 'https://remax-central.com.sv/storage/properties/qQiRutF7EJUOHkIlvoEB-large.png', 'https://remax-central.com.sv/storage/properties/dC767jWVJQ0R3qHECeRH-large.png']",2024-10-26 17:28:59,2024-10-26 17:28:59
71,af1842ac-de8a-4e2e-b2a0-9f9fd92f7b24,https://remax-central.com.sv/en/properties/sale-of-land-santa-ana,Sale of land Santa Ana,285000,V07-003993,Santa Ana,Commercial,Sale,"Land for sale with flat topography,located on the edge of the old street in San Salvador Santa Ana  has aconnection to drinking water,electric energy  ideal for commerce,housing industry,accessible to schools,shopping centers ,universities.FacebookTwitterEnviarPrintWhatsapp",1671.36,,,,,,"['https://remax-central.com.sv/storage/properties/6WJUxjTHR6yIB9BIK6No-large.png', 'https://remax-central.com.sv/storage/properties/4NW1aMkcIBXya7dDvC42-large.png', 'https://remax-central.com.sv/storage/properties/SKCRFPGNd9TLy7FV5kgW-large.png', 'https://remax-central.com.sv/storage/properties/qIh97J454yw07cV8ggOi-large.png', 'https://remax-central.com.sv/storage/properties/NSK6Y0YE7U0SzRNKz0jJ-large.png', 'https://remax-central.com.sv/storage/properties/dyLgqJbkJKXizldI4Fsf-large.png']",2024-10-26 17:29:04,2024-10-26 17:29:04
