uuid,link,title,price,price_unit,phone,code_number,location,property_type,type,description,country,area_square_vara,construction_area,Bedroom,full_bathrooms,half_bathrooms,levels,parking,privacy,img_src,created_at,updated_at,deleted_at,previous_price
77ac4f9e-9cdd-41b5-b7d7-50bd6af42727,https://remax-central.com.sv/en/properties/land-for-sale-in-playa-san-diego-la-libertad,LAND FOR SALE IN PLAYA SAN DIEGO LA LIBERTAD,197000,,,V15-004093,San Diego,Terrain,Sale,"Land for sale ideal to build recreational property on San Diego beach.
The land has an area of ​​7827.19 V2, it is located on the seventh and eighth row, ideal for building a large recreational house or for a subdivision.
The land is completely flat throughout its entire length.
Its privileged location very close to Surf City and less than an hour from San Slavdor makes it a very attractive investment in an area of ​​great added value. 
Make your appointment!",El Salvador,7827.19,,,,,,,,"['https://remax-central.com.sv/storage/properties/8nZd7ILfVVbDKjupR6WP-large.png', 'https://remax-central.com.sv/storage/properties/U6cmcfJT7obzX0nABe43-large.png', 'https://remax-central.com.sv/storage/properties/DRUeqER8RLtAhDlgdkQJ-large.png', 'https://remax-central.com.sv/storage/properties/prTNUAzbKT3GvslLRV47-large.png', 'https://remax-central.com.sv/storage/properties/wrcSGb1igQmahKMoOB91-large.png', 'https://remax-central.com.sv/storage/properties/AgBwUULM3eH8lw8zKkUl-large.png', 'https://remax-central.com.sv/storage/properties/ObnJDeCPv69FTXuvdAh1-large.png', 'https://remax-central.com.sv/storage/properties/aFlWtExBeXSMIW2yJt73-large.png', 'https://remax-central.com.sv/storage/properties/3USDbDCKck31oSmyNbVg-large.png', 'https://remax-central.com.sv/storage/properties/mrLweaZGARCWEcbPesuJ-large.png']",2024-10-29 16:35:33,2024-10-29 16:35:33,2024-10-29 16:35:33,
43e38bc0-bd2f-4564-bb65-314f591c4812,https://remax-central.com.sv/en/properties/jjjjjjjjjjjjjjjjjjjjjjjj,QUEZALTEPEQUE 11 APPLE IDEAl for developing a proyect or winerries,2870000,,,V15-004021,Quezaltepeque,Terrain,Sale,"well located land  ideal for developing a housing proyect, since  due to its central location and surrounding neighborhoods it becomes atractive, for development it is also ideal for a waeehouse proyect, the shape of the flat land becomes attactive",El Salvador,110000,,,,,,,,"['https://remax-central.com.sv/storage/properties/b76LhrP1jr9DbIUEpsBT-large.png', 'https://remax-central.com.sv/storage/properties/l8IjMCaOQWyJBg3g48Pr-large.png', 'https://remax-central.com.sv/storage/properties/ys0bW9oorX33WXMc3Yom-large.png', 'https://remax-central.com.sv/storage/properties/1NLG2VOnNeKviNTJsmvV-large.png', 'https://remax-central.com.sv/storage/properties/G7cr5M8uyLaNpwixDsaa-large.png', 'https://remax-central.com.sv/storage/properties/ypjKEZCVo1QgYDVlMcxg-large.png', 'https://remax-central.com.sv/storage/properties/7ehEfi8y7dmhCa5biewn-large.png']",2024-10-29 16:36:05,2024-10-29 16:36:05,2024-10-29 16:36:05,
bcc30bfb-b6ea-43fb-bf28-44d69b9cbc95,https://remax-central.com.sv/en/properties/warehouse-for-sale-on-alameda-juan-pablo-ii-and-20-av-norte,WAREHOUSE FOR SALE ON ALAMEDA JUAN PABLO II AND 20 AV NORTE,420000,,,V12-004000,Alameda Juan Pablo Ii,Industrial,Sale,"Warehouse for sale located on Alameda Juan Pablo II and 20 Av Norte, commercial axes with high traffic and added value. It is in the area where the La Constancia Industries complex, La Tiendona market, and other businesses are located.
On 841V2 of land, it has a total of 788m2 of construction, distributed in 588m2 of warehouse on the 1st level and 200m2 of warehouse on the 2nd level, an office on the 1st level with its bathroom, another office on the 2nd level with its bathroom. On the 1st level, of the 588m2, there is an area of ​​117m2 that can be used as a sales room if desired. It has a loading dock, loading and unloading area, metal curtains, a bathroom for employees and an additional bathroom on the first level in the area that can be used as a sales room. It also has a 3rd level where three-phase transformers can be installed.
Let's talk!",El Salvador,841.24,782.94,,,,2,,,"['https://remax-central.com.sv/storage/properties/ubjrA2qEw7rr3QCBuDTh-large.png', 'https://remax-central.com.sv/storage/properties/P6UUeJHvAexxeMiksiOQ-large.png', 'https://remax-central.com.sv/storage/properties/wU1P0nkRSwsVuWtQjL7u-large.png', 'https://remax-central.com.sv/storage/properties/MsAkyASDplIvkuiZw0GQ-large.png', 'https://remax-central.com.sv/storage/properties/sLXRSEev58tcPXhF5M6u-large.png', 'https://remax-central.com.sv/storage/properties/0kidvny80kCDf5vBUsVk-large.png', 'https://remax-central.com.sv/storage/properties/kYO8dhUYPnupaf18au0V-large.png']",2024-10-29 16:36:27,2024-10-29 16:36:27,2024-10-29 16:36:27,
72c211ab-2bc5-40d8-9b2a-e7be200f8592,https://remax-central.com.sv/en/properties/apartment-for-rent/a,apartment for rent,1250,,,A01-004015,San Benito,Residential,Rent,"LaSpacious apartment for rent in Condominio Terranova Torre A, Colonia San Benito, with quick access to schools, shopping centers, restaurants, supermarkets and more. 
This apartment has large spaces, the living room connects with the dining room, the kitchen is independent and spacious, it has cabinets and a large window, 3 bedrooms with closet, air conditioning and fans, utility room with bathroom, 2 parking spaces, one outdoors. free and the other in the basement. All its spaces have windows allowing natural light and ventilation undry room, air conditioning",El Salvador,149.8,104.68,3,2,,,2,Private,"['https://remax-central.com.sv/storage/properties/PTKz6PjYpjcqmmdGB4bp-large.png', 'https://remax-central.com.sv/storage/properties/37qZFDpX67kiUnSuOnpO-large.png', 'https://remax-central.com.sv/storage/properties/UnH8J7xnIMFOO96VjYLn-large.png', 'https://remax-central.com.sv/storage/properties/AQbPYJNy1WmDAvaCPaVb-large.png', 'https://remax-central.com.sv/storage/properties/xzd77fn6o6NaUHaqZQr8-large.png', 'https://remax-central.com.sv/storage/properties/59bFcHau7bHZzoUFGhW8-large.png', 'https://remax-central.com.sv/storage/properties/PjPXxoi38z472DW0OvTw-large.png', 'https://remax-central.com.sv/storage/properties/DwZtTZnT3CoaSq3pHfoS-large.png', 'https://remax-central.com.sv/storage/properties/Pa9i0cLa6xMFOiAoKGLb-large.png', 'https://remax-central.com.sv/storage/properties/T4IUiqn1sU6zKhaenriT-large.png', 'https://remax-central.com.sv/storage/properties/8sW3FkuBM5vlsup1EApg-large.png']",2024-10-29 16:36:57,2024-10-29 16:36:57,2024-10-29 16:36:57,
3e5c8245-d93b-48fc-8bbb-7f6c02cbe145,https://remax-central.com.sv/en/properties/the-home-you-re-looking-for-in-el-salvador-15-minutes-from-surf-city-1-level-house-2-bedrooms-garden-and-independent-kitchen-located-in-cumbres-de-pena-flor-ii-zaragoza-el-salvador/a,"The home you're looking for: 1 level house located in Cumbres de Peña Flor II, Zaragoza.",700,,,A01-004070,Zaragoza,Residential,Rent,"The home you're looking for in El Salvador: house 30 minutes from Surf City and 5 minutes from an important shopping plaza. Located in Cumbres de Peña Flor II, Zaragoza, Depto. La Libertad. With easy entry and exit access. The house is on 1 level, living-dining room with A/C, independent kitchen, 2 bedrooms with ceiling fan, interior patio, garden. The residential has an exit on the road to Puerto de La Libertad and another to Zaragoza. In addition, you can enjoy the recreational area and the social events area. Don't miss this opportunity. Contact us.",El Salvador,0,,2,2,,1,,Private,"['https://remax-central.com.sv/storage/properties/tSdbHkJYCoWMyFJZHCQQ-large.png', 'https://remax-central.com.sv/storage/properties/3hUdhfNbLWU7A6a50eIF-large.png', 'https://remax-central.com.sv/storage/properties/RHw2cBy1WkPgBWhIeUCY-large.png', 'https://remax-central.com.sv/storage/properties/uJG060Nww1kFTj0F4gPg-large.png', 'https://remax-central.com.sv/storage/properties/4bOoBlq5ckjzJRv1qQ66-large.png', 'https://remax-central.com.sv/storage/properties/B9TsnVTiTulUVmC3I0Eu-large.png', 'https://remax-central.com.sv/storage/properties/ujLcwSOOLawixaf2Mh54-large.png']",2024-10-29 16:37:15,2024-10-29 16:37:15,2024-10-29 16:37:15,
c850873b-1024-4369-a20c-9b18a91fff90,https://remax-central.com.sv/en/properties/house-for-sale-115,HOUSE FOR SALE IN PLANES DE RENDEROS,344500,,,V01-004081,Planes De Renderos,Residential,Sale,"The house is located within a farm where there are 5 houses scattered with enough space and vegetation. It has 2 floors: and has a large living room, dining room, large kitchen, study. On the ground floor are the 3 bedrooms, cellar. It also has a water heater, large cistern.",El Salvador,1543.12,354.34,3,3,1,2,5,,"['https://remax-central.com.sv/storage/properties/sEiEn7q8sZ6szjSGZgV6-large.png', 'https://remax-central.com.sv/storage/properties/VfdyXO06abqCAaVdFEcu-large.png', 'https://remax-central.com.sv/storage/properties/WPtJnb0kSlU30a3aGnB5-large.png', 'https://remax-central.com.sv/storage/properties/OtMkCa6nsD8Sa5ldgABm-large.png', 'https://remax-central.com.sv/storage/properties/hzwhEkrWKMrQfGKlUEQU-large.png', 'https://remax-central.com.sv/storage/properties/D7ZncMDe2GRf7fvnG5UO-large.png', 'https://remax-central.com.sv/storage/properties/3HuJZVUhWgd3gc0bcrfA-large.png', 'https://remax-central.com.sv/storage/properties/skGicvrdVlke98wfyJWD-large.png', 'https://remax-central.com.sv/storage/properties/7HeKib9WSjYyjUNLVQsK-large.png', 'https://remax-central.com.sv/storage/properties/IVYZHzlsrKPsV6Jcl24F-large.png', 'https://remax-central.com.sv/storage/properties/7SgdVNLXpKnWi7Jl3DSW-large.png', 'https://remax-central.com.sv/storage/properties/kxPdC0qOWK3hxgv2IXVH-large.png']",2024-10-29 16:37:36,2024-10-29 16:37:36,2024-10-29 16:37:36,
8415363c-4753-4dad-9839-359139234843,https://remax-central.com.sv/en/properties/land-on-sale-3,Land on Sale in Comalapa,150000,,,V15-004059,Olocuilta,Terrain,Sale,"Terraced land and on the highest one you can see a spectacular view of the mountains.
It is located on the Comalapa Highway, km 36.
It has fruit trees (mango, orange, anona), ideal for a residence, winery, hotel or business in general. It is 25.10 m above
the main road",El Salvador,4557.1,,,,,,,,"['https://remax-central.com.sv/storage/properties/QkNBGZV1N5DBVxDoSrfm-large.png', 'https://remax-central.com.sv/storage/properties/7Wh1JjopD4M8pMfJUK5M-large.png', 'https://remax-central.com.sv/storage/properties/p2eoq6LissK7Dl4ij5VV-large.png', 'https://remax-central.com.sv/storage/properties/mezZyXyefsgjEhcbvl5w-large.png', 'https://remax-central.com.sv/storage/properties/Z0CfC1EPQSUs0la8EwhK-large.png', 'https://remax-central.com.sv/storage/properties/doLok7gnCUNAR5fy6DKP-large.png']",2024-10-29 16:38:00,2024-10-29 16:38:00,2024-10-29 16:38:00,
2e0e540b-2f78-4bf4-b14b-a450e4dda400,https://remax-central.com.sv/en/properties/exclusive-property-for-sale-located-in-the-jiquilisco-bay-area-usulutan-el-salvador,"Exclusive property FOR SALE, located in the Jiquilisco Bay area, Usulutan, El Salvador.",10800000,,,V15-003955,Jiquilisco,Terrain,Sale,"Exclusive property FOR SALE, located in the Jiquilisco Bay area, Usulutan, El Salvador. It is a 90-block plot of land with a privileged location, on the ocean, flat topography, with 2000 linear meters of beach front. 
We are pleased to offer you this exceptional investment opportunity in such an outstanding coastal enclave as La Bahia. The combination of size, location and feasibility of services such as electricity make this land an unmatched option for those looking to acquire an exclusive property in one of the most coveted areas of El Salvador.

For more detailed information about this unique property, do not hesitate to contact us. We are at your disposal to provide you with all the necessary information and guide you in the investment process in this promising field.",El Salvador,900000,,,,,,,,"['https://remax-central.com.sv/storage/properties/U5WSFUYs6IGoJA6qC6aN-large.png', 'https://remax-central.com.sv/storage/properties/5Xzv6htev9fkre4xMycF-large.png', 'https://remax-central.com.sv/storage/properties/b6Jn1a7QjDcoHryql9MR-large.png', 'https://remax-central.com.sv/storage/properties/N9yJWDoaWeNqnbp7eLJd-large.png']",2024-10-29 16:38:16,2024-10-29 16:38:16,2024-10-29 16:38:16,
4ce9dcd8-1667-4333-a470-4708037607c0,https://remax-central.com.sv/en/properties/exclusive-property-for-sale-located-in-the-jiquilisco-bay-area-usulutan,"Exclusive property FOR SALE, located in the Jiquilisco Bay area, Usulutan",6600000,,,V15-003954,Jiquilisco,Terrain,Sale,"Exclusive property FOR SALE, located in the Jiquilisco Bay area, Usulutan, El Salvador. It is a 55-block plot of land with a privileged location, on the ocean, flat topography, with 1000 linear meters of beach front. Is

We are pleased to offer you this exceptional investment opportunity in such an outstanding coastal enclave as La Bahia. The combination of size, location and feasibility of services such as electricity make this land an unmatched option for those looking to acquire an exclusive property in one of the most coveted areas of El Salvador.

For more detailed information about this unique property, do not hesitate to contact us. We are at your disposal to provide you with all the necessary information and guide you in the investment process in this promising field.",El Salvador,550000,,,,,,,,"['https://remax-central.com.sv/storage/properties/mwFW1c0ScrvYuvPdIoiB-large.png', 'https://remax-central.com.sv/storage/properties/tJINGAElKBVueVTYtzbI-large.png', 'https://remax-central.com.sv/storage/properties/yKMFmWRaKriZZSQgwxf4-large.png', 'https://remax-central.com.sv/storage/properties/MEMlbNUUadvQChyPrC46-large.png']",2024-10-29 16:38:37,2024-10-29 16:38:37,2024-10-29 16:38:37,
90dc588e-cc5e-4717-9133-050205dd43a3,https://remax-central.com.sv/en/properties/for-sale-costa-de-el-sol-el-salvador,For sale Costa de El Sol El Salvador,235000,,,V20-004085,San Pedro Masahuat,Recreational,Sale,"Beautiful house for sale in a private residential area on the Costa del Sol road in Jiboa Country Club, an area of ​​high-growth capital gains.
The house has air conditioning throughout the house, living room, dining room, kitchen, with very large spaces that provides a pleasant atmosphere within the property, 2 of the bedrooms with their own bathroom and the master bedroom with walk in closet, it has a Nice pool and barbecue area, green area, shower, and service room with bathroom, the house has two entrances in the front and back.
The complex has a large and beautiful social area, with soccer and basketball fields and an area for events.
In addition, all residents have the right to free use of the beach club that is 10 minutes from the residential area, where they offer restaurant service, gazebo area and swimming pool.",El Salvador,979.08,684.29,4,5,1,1,7,Private,"['https://remax-central.com.sv/storage/properties/ivHdBzukH4z5g3Urnt9X-large.png', 'https://remax-central.com.sv/storage/properties/fODuCyS5HxB2qgjqYrzG-large.png', 'https://remax-central.com.sv/storage/properties/gYOBuGFDKeYLrsjTyI2M-large.png', 'https://remax-central.com.sv/storage/properties/UfEap6Xpu6ouVwqLgca4-large.png', 'https://remax-central.com.sv/storage/properties/YAqr9qZOFOsugHJQYjSq-large.png', 'https://remax-central.com.sv/storage/properties/pTerY3XEI0GBadadxJol-large.png', 'https://remax-central.com.sv/storage/properties/nsQ7OitR7356QEGVFafZ-large.png', 'https://remax-central.com.sv/storage/properties/9qmTOtpoOmji0PxeU7eT-large.png', 'https://remax-central.com.sv/storage/properties/A1wPzWhArS67UvU57QBI-large.png', 'https://remax-central.com.sv/storage/properties/QirZPcxWZKpvM12iI78R-large.png']",2024-10-29 16:38:58,2024-10-29 16:38:58,2024-10-29 16:38:58,
d326dc51-8031-46ea-b031-bf6f317c5456,https://remax-central.com.sv/en/properties/house-for-sale-in-valparaiso-residential-complex-constitution-boulevard,"HOUSE FOR SALE IN VALPARAISO RESIDENTIAL COMPLEX, CONSTITUTION BOULEVARD",195000,,,V01-004053,Blvd: Constitucion,Residential,Sale,"WIDE AND NICE HOUSE FOR SALE IN SAN SALVADOR, CLOSE TO BOULEVARD CONSTITUCION.  DISTRIBUTION: FIRST LEVEL: LIVING, DINNING AND KITCHEN ROOMS, SOACIAL RESTROOM, WIDE  STUDY ROOM WITH FULL BATHROOM. CLOSED ELECTRIC DOOR GARAGE FOR ONE CAR, PATIO AND 10 M3 CISTERN.
SECOND LEVEL: WIDE MASTER ROOM WITH MARMOL FLOOR. 3 JUNIOR BEDROOMS SHARING 1 FULL BATHROOM. THIS IS A VERY CONVENIENT PROPERTY FOR A BIG FAMILY TO LIVE IN A QUIET PLACE WITH ALL COMMERCIAL AND FINANCIAL  NEEDS IN A CENTRIC PLACE. 
SHALL WE TALK?",El Salvador,180.28,185.33,5,3,1,2,1,Private,"['https://remax-central.com.sv/storage/properties/VJFyI68b3FsxCzjTfeLO-large.png', 'https://remax-central.com.sv/storage/properties/9dbJugd7rhRASejpvyNq-large.png', 'https://remax-central.com.sv/storage/properties/14aNZ2AhdBo82ftDp0ge-large.png', 'https://remax-central.com.sv/storage/properties/GsNhJhBZo9euAecySKKM-large.png', 'https://remax-central.com.sv/storage/properties/Isnxs7qsWobxQ7C5xfUA-large.png', 'https://remax-central.com.sv/storage/properties/8LgdKzqyj6IXGogmKikc-large.png']",2024-10-29 16:39:55,2024-10-29 16:39:55,2024-10-29 16:39:55,
48feff9e-e378-4a97-ab22-f16068031195,https://remax-central.com.sv/en/properties/plot-of-land-for-sale,PLOT OF LAND FOR SALE OF  9.11 ACRE FOR RESIDENTIAL OR INDUSTRIAL PURPOSES,609000,,,V15-003928,Lourdes Colon,Terrain,Sale,"GREAT PROPERTY FOR SALE: PLOT OF LAND OF 9.11 ACRES JUST TO BUILD APARTMENT TOWERS OR COUNTRY HOUSES AS WELL AS DISTRIBUTION, LOGISTIC OR OPERATIONAL CENTERS. ALSO THE DEVELOPMENT OF INDUSTRIAL OR STORAGE WAREHOUSES OR TO DIVIDE IN PARCELS OR PLOTS OF LAND. FLAT PLOT OF LAND WITHOUT ANY RISK OF FLOODING, COLLAPSE OR LANDSLIDE. THE STREET  ACCESARE BETWEEN PAVED AND DIRT STREET CONNECTING INDUSTRIAL AREAS AND MAQUILAS. WATER AND ENERGY ARE AVAILABLE. 
GREAT INVESTMENT FOR YOUR FUTURE.
SHALL WE TALK?",El Salvador,36900.33,,,,,,,,"['https://remax-central.com.sv/storage/properties/Q5O1oQjWm2cXdKyC0jJN-large.png', 'https://remax-central.com.sv/storage/properties/IY9SqtkXROTUlRasEiyR-large.png', 'https://remax-central.com.sv/storage/properties/ZjdPeN6GVQqowJ1wbeJX-large.png', 'https://remax-central.com.sv/storage/properties/8dgz47nlXDcQT9qlLtaV-large.png', 'https://remax-central.com.sv/storage/properties/yWX9ekHlrxrsuUW1SFvX-large.png', 'https://remax-central.com.sv/storage/properties/MsQHUDTep1DmNHjYY2C1-large.png']",2024-10-29 16:40:53,2024-10-29 16:40:53,2024-10-29 16:40:53,
59cd7584-0e5b-4c99-8091-b8bb7836010f,https://remax-central.com.sv/en/properties/for-sale-land-1,FOR SALE plot of land of  7.98 acres with 2 houses and storage areas,663000,,,V15-003929,San Juan Opico,Terrain,Sale,"Great property for sale: plot of land of 7.98 acres just to build , divide in parcels or plot of land, Apartment Towers or Country Houses as well as Distribution, Logistic or Operational Centers. Also the development of Industrial or storage warehouses. Flat plot of land without any risk of flooding, collapse or landslide. The street acceses are between paved and dirt streetconnecting industrial areas and maquilas. Water and energy available. Great investment for your future.
Shall we talk?",El Salvador,32377.57,,,,,,,,"['https://remax-central.com.sv/storage/properties/NHU89nmRhL1JnyFA9wcD-large.png', 'https://remax-central.com.sv/storage/properties/R5pL8PC18CHAmej4oCsf-large.png', 'https://remax-central.com.sv/storage/properties/BqvN3V0M4wlZVpncbrSG-large.png', 'https://remax-central.com.sv/storage/properties/8prCWM6WQdm5XklqjTwa-large.png', 'https://remax-central.com.sv/storage/properties/lSrV8zQ54wovRanTrlwS-large.png', 'https://remax-central.com.sv/storage/properties/PNUNcL0lJIUNrRVMtcyc-large.png', 'https://remax-central.com.sv/storage/properties/okgmH632b2xrzTPoj6H9-large.png', 'https://remax-central.com.sv/storage/properties/uVNVVeF8DpJ1va1RS79B-large.png']",2024-10-29 16:41:20,2024-10-29 16:41:20,2024-10-29 16:41:20,
